연령대,총_주중_이용시간,총_주말_이용시간,평균_주중_빈도,평균_주말_빈도,편중_HHI_주중,편중_HHI_주말,B1,C1,cluster,cluster_3-5세,cluster_6-8세,cluster_9-11세
3-5세,60,150,1.25,0.5,0.5,0.52,4,3,2,2.0,,
3-5세,300,300,4.5,2.0,0.28,0.28,5,5,3,0.0,,
3-5세,120,180,1.5,0.5,0.5,0.5555555555555556,7,8,2,2.0,,
3-5세,60,180,1.25,0.5,1.0,1.0,3,8,0,1.0,,
3-5세,210,360,5.0,2.0,0.3877551020408163,0.3333333333333333,5,5,3,0.0,,
3-5세,0,185,0.0,0.75,0.0,0.5266617969320673,3,4,2,2.0,,
3-5세,330,330,3.25,1.0,0.371900826446281,0.5041322314049586,3,4,3,2.0,,
3-5세,360,600,3.75,1.5,0.3888888888888889,0.38,2,3,3,0.0,,
3-5세,0,450,0.0,1.5,0.0,0.5733333333333333,3,8,2,2.0,,
3-5세,300,600,3.25,1.0,0.3600000000000001,0.52,2,2,3,0.0,,
3-5세,120,120,2.0,0.75,0.375,0.5,7,8,2,2.0,,
3-5세,320,180,2.0,0.75,0.5078125,0.5555555555555556,7,8,2,2.0,,
3-5세,120,180,0.5,0.5,0.5,0.5555555555555556,3,6,2,1.0,,
3-5세,240,240,2.5,1.0,0.5,0.5,3,3,3,2.0,,
3-5세,120,120,1.0,0.75,0.5,0.5,7,7,2,2.0,,
3-5세,30,80,1.25,1.0,1.0,0.625,5,4,2,1.0,,
3-5세,210,270,3.75,1.0,0.4285714285714285,0.5061728395061729,4,7,3,2.0,,
3-5세,120,180,1.25,0.5,1.0,1.0,6,9,0,1.0,,
3-5세,1080,1440,4.75,2.0,0.2777777777777778,0.25,4,3,1,0.0,,
3-5세,300,540,2.0,1.0,0.6800000000000002,0.5555555555555556,5,8,3,2.0,,
3-5세,60,30,2.0,0.25,0.5,1.0,6,8,0,1.0,,
3-5세,70,120,2.25,1.0,0.3877551020408163,0.625,3,6,2,2.0,,
3-5세,60,90,1.25,0.5,1.0,1.0,6,9,0,1.0,,
3-5세,150,240,1.25,0.5,1.0,1.0,2,4,0,1.0,,
3-5세,150,270,3.0,1.5,0.3600000000000001,0.3580246913580246,2,2,3,2.0,,
3-5세,140,180,3.0,1.0,0.3877551020408163,0.5555555555555556,6,7,3,2.0,,
3-5세,270,660,3.5,1.5,0.3086419753086419,0.3553719008264462,6,8,3,0.0,,
3-5세,240,240,2.0,1.0,0.5,0.5,7,8,2,2.0,,
3-5세,30,60,0.75,0.25,1.0,1.0,5,9,0,1.0,,
3-5세,250,420,2.75,1.0,0.4624,0.5918367346938775,3,3,3,2.0,,
3-5세,480,780,2.25,1.5,0.34375,0.3491124260355029,5,5,1,0.0,,
3-5세,30,30,1.75,1.0,0.5555555555555556,0.5555555555555556,3,7,2,2.0,,
3-5세,340,220,3.5,1.5,0.2543252595155709,0.2603305785123966,4,4,3,0.0,,
3-5세,120,120,1.0,1.0,0.5,0.5,1,6,2,2.0,,
3-5세,270,150,1.25,0.5,1.0,1.0,1,8,0,1.0,,
3-5세,220,360,2.25,0.75,0.3925619834710743,0.7222222222222223,2,1,2,2.0,,
3-5세,140,260,1.75,1.25,0.7448979591836734,0.4319526627218935,4,7,2,2.0,,
3-5세,140,360,2.0,1.0,0.7448979591836734,0.5,6,7,2,2.0,,
3-5세,60,60,1.25,0.5,1.0,1.0,7,6,0,1.0,,
3-5세,60,130,1.25,0.75,1.0,0.8579881656804735,3,4,0,1.0,,
3-5세,30,130,0.75,1.0,1.0,0.5384615384615384,3,8,2,1.0,,
3-5세,420,300,3.75,1.5,0.346938775510204,0.3600000000000001,4,5,3,0.0,,
3-5세,180,270,2.75,1.25,0.3333333333333333,0.3333333333333333,5,5,3,2.0,,
3-5세,150,180,3.0,1.0,0.44,0.3888888888888889,4,5,3,2.0,,
3-5세,180,180,2.5,1.0,0.3333333333333333,0.3333333333333333,4,5,3,2.0,,
3-5세,240,120,2.5,0.5,0.5,0.5,6,6,2,2.0,,
3-5세,120,30,1.5,0.5,0.625,1.0,3,3,0,1.0,,
3-5세,90,60,1.25,0.25,0.5555555555555556,1.0,7,7,0,1.0,,
3-5세,60,60,1.5,0.75,0.5,0.5,3,5,2,2.0,,
3-5세,0,90,0.0,0.25,0.0,1.0,2,5,0,1.0,,
3-5세,120,240,1.25,0.75,0.5,0.625,3,6,2,2.0,,
3-5세,90,90,1.75,0.75,0.5555555555555556,0.5555555555555556,5,5,2,2.0,,
3-5세,60,60,1.25,0.5,1.0,1.0,1,8,0,1.0,,
3-5세,210,330,2.0,0.75,0.7551020408163265,0.8347107438016528,2,6,0,1.0,,
3-5세,90,90,0.75,0.5,0.5555555555555556,0.5555555555555556,4,5,2,1.0,,
3-5세,100,0,1.25,0.0,0.5,0.0,3,7,2,2.0,,
3-5세,90,120,0.75,0.75,0.3333333333333333,0.375,8,8,2,2.0,,
3-5세,90,90,1.25,0.5,1.0,1.0,3,9,0,1.0,,
3-5세,120,180,2.25,1.5,0.375,0.3333333333333333,3,5,3,2.0,,
3-5세,30,210,1.25,0.5,1.0,1.0,5,8,0,1.0,,
3-5세,115,90,1.75,1.0,0.6597353497164462,0.5555555555555556,6,8,2,2.0,,
3-5세,0,300,0.0,2.0,0.0,0.28,8,8,3,2.0,,
3-5세,90,90,1.0,0.75,0.3333333333333333,0.3333333333333333,1,4,2,2.0,,
3-5세,55,85,2.0,1.0,0.5041322314049586,0.5847750865051904,2,3,2,2.0,,
3-5세,540,630,1.25,0.75,1.0,0.7551020408163265,5,6,1,0.0,,
3-5세,300,480,3.0,1.0,0.44,0.625,6,6,3,0.0,,
3-5세,160,210,3.75,1.5,0.3671875,0.4285714285714285,2,5,3,2.0,,
3-5세,10,0,1.25,0.0,1.0,0.0,6,9,2,1.0,,
3-5세,180,240,1.25,0.5,0.5555555555555556,0.625,5,8,2,2.0,,
3-5세,360,960,3.75,1.0,0.3333333333333333,0.5,2,8,1,0.0,,
3-5세,140,260,1.75,1.0,0.7448979591836734,0.8550295857988167,2,4,0,1.0,,
3-5세,110,210,2.75,1.5,0.256198347107438,0.3877551020408163,2,8,3,2.0,,
3-5세,60,180,1.0,0.75,0.5,0.5555555555555556,3,5,2,2.0,,
3-5세,0,120,0.0,0.5,0.0,0.5,3,3,2,2.0,,
3-5세,60,0,0.75,0.0,1.0,0.0,4,7,2,1.0,,
3-5세,330,780,4.25,2.0,0.371900826446281,0.3254437869822485,1,1,1,0.0,,
3-5세,30,60,1.0,0.25,1.0,1.0,8,8,0,1.0,,
3-5세,60,180,1.25,0.5,1.0,1.0,2,3,0,1.0,,
3-5세,150,180,2.25,0.5,0.6800000000000002,1.0,5,6,0,1.0,,
3-5세,60,90,2.5,1.0,0.5,0.5555555555555556,3,4,2,2.0,,
3-5세,240,240,2.0,0.5,0.5,1.0,3,3,0,1.0,,
6-8세,70,180,1.25,0.75,0.510204081632653,0.5555555555555556,4,4,2,,0.0,
6-8세,30,240,1.25,1.0,1.0,0.5,6,8,2,,0.0,
6-8세,150,210,2.5,1.5,0.6800000000000002,0.4285714285714285,5,4,3,,1.0,
6-8세,240,600,2.5,1.0,0.53125,0.5,2,3,3,,1.0,
6-8세,105,720,2.75,2.0,0.4285714285714285,0.3194444444444445,1,3,3,,1.0,
6-8세,210,190,2.75,1.25,0.4285714285714285,0.5013850415512465,4,5,3,,1.0,
6-8세,0,150,0.0,0.75,0.0,0.6800000000000002,3,8,2,,2.0,
6-8세,60,90,2.25,1.0,0.5,0.5555555555555556,3,5,2,,0.0,
6-8세,100,270,2.5,1.0,0.52,0.5555555555555556,3,8,2,,1.0,
6-8세,279,298,1.5,1.0,0.5400881283642296,0.5202693572361605,5,4,2,,1.0,
6-8세,60,60,1.75,0.5,0.5,1.0,3,2,0,,0.0,
6-8세,30,210,0.75,0.5,1.0,1.0,5,5,0,,0.0,
6-8세,300,270,4.25,1.5,0.34,0.4074074074074074,7,7,3,,1.0,
6-8세,50,145,1.75,1.25,0.4599999999999999,0.7003567181926278,4,5,2,,0.0,
6-8세,183,513,1.75,1.25,0.3333333333333333,0.2938909977998928,3,6,3,,1.0,
6-8세,150,180,3.0,1.0,0.44,0.5555555555555556,3,5,3,,1.0,
6-8세,120,120,1.25,0.5,1.0,1.0,6,5,0,,0.0,
6-8세,180,300,2.25,1.0,0.5555555555555556,0.52,5,8,2,,1.0,
6-8세,50,90,2.5,1.0,0.52,0.5555555555555556,1,3,2,,0.0,
6-8세,120,210,1.75,0.75,0.625,0.5918367346938775,5,7,2,,0.0,
6-8세,60,240,0.25,1.0,1.0,0.375,3,5,2,,0.0,
6-8세,125,180,1.25,0.5,0.9232,1.0,4,5,0,,0.0,
6-8세,240,360,2.5,0.75,0.53125,0.513888888888889,7,7,2,,1.0,
6-8세,90,420,1.25,1.0,1.0,0.5918367346938775,4,4,2,,0.0,
6-8세,62,181,1.5,0.5,0.9682622268470344,1.0,4,6,0,,0.0,
6-8세,360,600,2.25,1.0,0.7222222222222223,0.6800000000000002,5,8,3,,1.0,
6-8세,240,300,2.25,0.75,0.375,0.52,2,2,2,,1.0,
6-8세,180,360,2.5,1.0,0.5555555555555556,0.5555555555555556,3,3,3,,1.0,
6-8세,30,240,0.25,0.5,1.0,1.0,2,2,0,,0.0,
6-8세,220,210,1.25,0.5,0.5661157024793388,1.0,7,7,0,,0.0,
6-8세,120,180,1.5,1.5,0.5,0.3333333333333333,3,4,2,,1.0,
6-8세,450,390,1.25,0.5,1.0,1.0,1,1,0,,0.0,
6-8세,463,583,1.0,0.25,1.0,1.0,4,1,0,,0.0,
6-8세,241,540,3.25,1.5,0.6198412561767187,0.7962962962962963,8,8,3,,1.0,
6-8세,55,50,2.75,0.25,0.4049586776859503,1.0,5,7,0,,0.0,
6-8세,150,210,1.75,0.75,0.6800000000000002,0.7551020408163265,4,6,2,,0.0,
6-8세,30,60,0.5,0.25,1.0,1.0,7,5,0,,0.0,
6-8세,183,183,2.25,1.25,0.3333333333333333,0.3333333333333333,5,8,3,,1.0,
6-8세,60,90,0.25,0.25,1.0,1.0,5,8,0,,0.0,
6-8세,40,120,1.25,0.5,1.0,1.0,4,7,0,,0.0,
6-8세,60,240,1.0,1.0,1.0,0.625,4,8,2,,0.0,
6-8세,240,360,1.75,1.25,0.625,0.3888888888888889,5,8,3,,1.0,
6-8세,150,150,2.5,1.0,0.6800000000000002,0.6800000000000002,3,6,2,,0.0,
6-8세,60,300,0.5,1.0,1.0,0.52,2,3,2,,0.0,
6-8세,60,150,1.25,1.0,1.0,0.6800000000000002,5,5,2,,0.0,
6-8세,180,180,2.5,1.0,0.5555555555555556,0.5555555555555556,3,6,2,,1.0,
6-8세,30,180,1.25,1.5,1.0,0.3333333333333333,4,4,2,,0.0,
6-8세,90,10,1.5,0.25,0.5555555555555556,1.0,2,8,0,,0.0,
6-8세,300,540,2.5,1.0,0.52,0.5061728395061729,7,7,3,,1.0,
6-8세,240,240,2.25,0.75,0.375,0.625,8,8,2,,1.0,
6-8세,150,300,2.5,1.0,0.6800000000000002,0.52,4,4,2,,1.0,
6-8세,90,360,1.0,1.0,0.5555555555555556,0.5,2,5,2,,0.0,
6-8세,120,120,0.5,1.0,0.5,0.5,5,8,2,,0.0,
6-8세,360,420,2.75,1.25,0.5,0.5510204081632654,3,4,3,,1.0,
6-8세,90,180,1.25,0.5,0.5555555555555556,0.5555555555555556,3,8,2,,0.0,
6-8세,93,243,2.25,1.5,0.5345126604231702,0.3739775440735661,7,7,3,,1.0,
6-8세,120,240,1.75,0.5,0.5,1.0,4,6,0,,0.0,
6-8세,90,150,1.25,1.0,1.0,0.52,2,2,2,,0.0,
6-8세,210,270,1.75,1.25,0.4285714285714285,0.5061728395061729,2,4,3,,1.0,
6-8세,150,360,1.25,0.5,0.52,0.5555555555555556,3,3,2,,0.0,
6-8세,490,630,3.75,1.5,0.4177426072469803,0.3333333333333333,3,4,1,,1.0,
6-8세,360,540,2.5,1.0,0.3888888888888889,0.4320987654320988,8,8,3,,1.0,
6-8세,90,200,2.0,0.75,0.5555555555555556,0.8200000000000001,7,8,2,,0.0,
6-8세,0,70,0.0,1.0,0.0,0.7551020408163265,4,8,2,,2.0,
6-8세,210,270,1.75,1.25,0.4285714285714285,0.4074074074074074,5,5,3,,1.0,
6-8세,5,275,0.25,1.0,1.0,0.6310743801652893,2,3,2,,0.0,
6-8세,0,120,0.0,0.5,0.0,1.0,5,6,0,,2.0,
6-8세,1290,240,3.75,1.5,0.8680367766360194,0.375,4,4,1,,1.0,
6-8세,0,60,0.0,0.25,0.0,1.0,5,8,0,,2.0,
6-8세,120,240,3.75,1.5,0.375,0.375,4,5,3,,1.0,
6-8세,90,90,2.25,1.5,0.3333333333333333,0.3333333333333333,5,5,3,,1.0,
6-8세,40,85,2.25,1.0,0.40625,0.5570934256055364,6,6,2,,0.0,
6-8세,210,390,2.5,1.5,0.7551020408163265,0.6213017751479291,3,4,3,,1.0,
6-8세,75,90,3.75,0.5,0.4488888888888889,0.5555555555555556,3,3,2,,1.0,
6-8세,360,360,3.75,1.5,0.3333333333333333,0.3333333333333333,6,5,3,,1.0,
6-8세,60,120,1.75,0.75,0.5,0.5,8,8,2,,0.0,
6-8세,50,120,1.0,0.75,0.52,0.5,6,6,2,,0.0,
6-8세,120,120,0.5,0.75,0.5,0.5,2,3,2,,0.0,
6-8세,35,70,2.5,1.0,0.7551020408163265,0.7551020408163265,3,3,2,,0.0,
6-8세,120,180,2.0,0.75,0.5,0.5555555555555556,5,8,2,,0.0,
6-8세,120,240,1.25,0.75,1.0,0.625,2,3,2,,0.0,
6-8세,120,120,0.5,0.25,1.0,1.0,2,4,0,,0.0,
6-8세,180,180,1.5,0.5,0.5555555555555556,0.5555555555555556,3,8,2,,0.0,
6-8세,240,360,2.5,0.75,0.625,0.7222222222222223,5,5,2,,1.0,
6-8세,120,300,1.25,0.5,1.0,1.0,5,5,0,,0.0,
6-8세,60,180,0.75,0.5,1.0,1.0,6,7,0,,0.0,
6-8세,120,120,1.5,0.5,0.5,0.5,4,5,2,,0.0,
6-8세,120,180,1.0,0.5,1.0,1.0,2,3,0,,0.0,
6-8세,180,420,3.75,1.5,0.3333333333333333,0.346938775510204,3,8,3,,1.0,
6-8세,785,165,3.25,1.0,0.3914560428414946,0.4049586776859503,3,6,1,,1.0,
6-8세,720,120,1.75,0.5,0.8472222222222221,1.0,3,4,0,,0.0,
6-8세,110,210,1.75,0.75,0.6859504132231407,0.7551020408163265,3,3,2,,0.0,
6-8세,270,480,2.5,1.0,0.8024691358024691,0.625,5,6,3,,1.0,
6-8세,130,120,2.75,0.5,0.5384615384615384,0.625,4,9,2,,0.0,
6-8세,60,0,0.5,0.0,1.0,0.0,3,4,2,,0.0,
6-8세,60,160,1.0,1.0,0.5,0.625,2,8,2,,0.0,
6-8세,185,308,2.5,1.0,0.5543608473338203,0.5202605835722719,4,7,3,,1.0,
6-8세,300,330,2.5,1.0,0.52,0.5041322314049586,8,8,3,,1.0,
6-8세,180,360,2.25,1.0,0.3333333333333333,0.3333333333333333,1,6,3,,1.0,
6-8세,480,480,1.5,1.25,0.25,0.34375,4,4,3,,1.0,
6-8세,120,300,1.25,0.5,1.0,1.0,3,5,0,,0.0,
6-8세,10,30,0.25,0.25,1.0,1.0,3,9,0,,0.0,
6-8세,30,120,1.25,0.5,1.0,1.0,6,9,0,,0.0,
6-8세,180,240,2.5,1.25,0.5555555555555556,0.375,5,6,3,,1.0,
6-8세,25,35,1.5,0.5,0.6800000000000002,0.7551020408163265,3,8,0,,0.0,
6-8세,130,120,1.75,0.5,0.8579881656804735,1.0,3,8,0,,0.0,
6-8세,60,60,0.75,0.25,1.0,1.0,6,9,0,,0.0,
6-8세,85,90,2.5,0.75,0.5570934256055364,0.8024691358024691,5,8,2,,0.0,
6-8세,30,60,0.25,0.25,1.0,1.0,7,7,0,,0.0,
6-8세,120,240,1.0,0.5,0.5,1.0,3,3,0,,0.0,
6-8세,240,540,2.5,1.0,0.5,0.5061728395061729,7,8,3,,1.0,
6-8세,180,360,1.25,0.5,1.0,1.0,3,3,0,,0.0,
6-8세,120,150,2.25,1.25,0.625,0.44,5,8,2,,1.0,
6-8세,120,120,3.75,1.5,0.375,0.375,4,5,3,,1.0,
6-8세,120,180,2.5,1.0,0.5,0.5555555555555556,3,3,2,,1.0,
6-8세,120,300,1.25,0.5,1.0,1.0,3,6,0,,0.0,
6-8세,180,720,2.5,1.0,0.5555555555555556,0.5,3,6,3,,1.0,
6-8세,90,240,2.0,0.75,0.5555555555555556,0.625,3,2,2,,0.0,
6-8세,130,270,1.0,0.75,1.0,0.9286694101508914,3,3,0,,0.0,
6-8세,50,0,1.25,0.0,1.0,0.0,5,9,2,,0.0,
6-8세,15,80,0.25,0.75,1.0,0.625,2,6,0,,0.0,
6-8세,50,30,2.5,0.5,0.52,1.0,6,8,0,,0.0,
6-8세,65,130,1.75,0.5,0.8579881656804735,0.8579881656804735,7,7,0,,0.0,
6-8세,120,270,1.75,1.0,0.375,0.5061728395061729,7,7,2,,1.0,
6-8세,110,120,2.25,1.0,0.4049586776859503,0.5,2,2,2,,1.0,
6-8세,180,330,2.5,1.0,0.5555555555555556,0.8347107438016528,2,3,2,,1.0,
6-8세,60,180,2.0,1.0,0.5,0.5555555555555556,5,5,2,,0.0,
6-8세,120,120,1.25,0.5,1.0,1.0,4,6,0,,0.0,
6-8세,150,180,1.0,0.5,0.52,1.0,3,4,0,,0.0,
6-8세,300,420,3.0,1.25,0.38,0.4795918367346939,3,8,3,,1.0,
6-8세,300,420,3.75,1.5,0.44,0.5510204081632654,8,8,3,,1.0,
6-8세,120,240,1.25,0.5,1.0,1.0,4,8,0,,0.0,
6-8세,180,180,1.0,1.25,0.5,0.5,5,8,2,,1.0,
6-8세,60,60,1.25,0.5,1.0,1.0,5,5,0,,0.0,
6-8세,30,180,1.25,0.25,1.0,1.0,3,8,0,,0.0,
6-8세,180,180,1.25,0.5,1.0,1.0,8,3,0,,0.0,
6-8세,210,180,3.75,1.5,0.346938775510204,0.3333333333333333,3,3,3,,1.0,
6-8세,45,90,2.5,0.75,0.3580246913580246,0.5555555555555556,3,8,2,,0.0,
6-8세,180,540,1.25,1.5,1.0,0.4074074074074074,4,8,2,,1.0,
6-8세,60,150,0.25,0.75,1.0,0.6800000000000002,7,8,0,,0.0,
6-8세,60,120,0.5,0.25,1.0,1.0,9,3,0,,0.0,
6-8세,60,180,1.25,0.5,1.0,1.0,1,8,0,,0.0,
6-8세,360,720,2.5,1.0,0.5,0.5,2,4,1,,1.0,
6-8세,120,120,2.5,1.0,0.5,0.5,2,2,2,,1.0,
6-8세,720,1260,5.0,2.0,0.3611111111111111,0.3424036281179138,3,3,1,,1.0,
6-8세,300,300,2.5,1.0,0.52,0.52,3,4,3,,1.0,
6-8세,120,120,2.25,0.5,0.5,0.5,4,4,2,,0.0,
6-8세,80,120,1.5,0.75,0.53125,0.5,3,9,2,,0.0,
6-8세,90,330,1.0,0.75,1.0,0.5041322314049586,3,7,2,,0.0,
6-8세,120,90,1.5,1.25,0.375,0.3333333333333333,7,7,2,,1.0,
6-8세,90,180,1.5,0.5,0.5555555555555556,1.0,5,6,0,,0.0,
6-8세,60,180,0.5,0.5,1.0,1.0,5,5,0,,0.0,
6-8세,90,60,1.0,0.25,0.5555555555555556,1.0,3,8,0,,0.0,
6-8세,120,60,1.75,0.25,0.625,1.0,6,8,0,,0.0,
6-8세,120,0,0.5,0.0,1.0,0.0,3,3,2,,0.0,
6-8세,240,360,2.5,1.0,0.5,0.5,2,3,3,,1.0,
6-8세,120,120,1.0,0.25,0.5,1.0,3,7,0,,0.0,
6-8세,120,180,1.75,1.0,0.5,0.5555555555555556,3,8,2,,0.0,
6-8세,240,240,2.0,0.5,0.625,0.625,4,3,2,,0.0,
6-8세,90,150,1.75,0.75,0.5555555555555556,0.3600000000000001,3,7,2,,0.0,
6-8세,90,150,1.5,0.75,0.5555555555555556,0.3600000000000001,3,3,2,,0.0,
6-8세,90,90,2.0,1.0,0.5555555555555556,0.5555555555555556,6,8,2,,0.0,
6-8세,90,60,1.0,0.25,0.5555555555555556,1.0,3,6,0,,0.0,
6-8세,150,510,4.25,1.75,0.28,0.5294117647058825,3,3,3,,1.0,
6-8세,0,180,0.0,0.25,0.0,1.0,6,9,0,,2.0,
6-8세,15,75,1.25,1.0,1.0,0.6800000000000002,8,8,2,,0.0,
6-8세,160,160,3.0,1.25,0.6015625,0.6015625,6,8,3,,1.0,
6-8세,140,150,3.75,1.5,0.3877551020408163,0.3600000000000001,2,3,3,,1.0,
6-8세,100,160,2.5,1.0,0.52,0.625,5,8,2,,1.0,
6-8세,480,540,2.5,1.0,0.53125,0.5555555555555556,7,8,1,,1.0,
6-8세,210,420,1.75,0.75,0.510204081632653,0.510204081632653,8,8,2,,1.0,
6-8세,40,30,1.75,0.25,0.625,1.0,6,8,0,,0.0,
6-8세,180,240,2.25,1.0,0.5,0.5,8,8,2,,1.0,
6-8세,80,90,2.5,1.0,0.625,0.5555555555555556,2,3,2,,0.0,
6-8세,160,90,3.25,0.5,0.4609375,0.5555555555555556,4,7,2,,1.0,
6-8세,420,600,3.0,1.5,0.4285714285714285,0.3600000000000001,6,6,1,,1.0,
6-8세,300,360,2.5,1.0,0.52,0.5,3,8,3,,1.0,
6-8세,35,60,1.25,0.25,0.7551020408163265,1.0,6,7,0,,0.0,
6-8세,120,180,2.25,0.75,0.5,0.5555555555555556,2,6,2,,0.0,
6-8세,240,360,3.5,1.25,0.25,0.3333333333333333,6,8,3,,1.0,
6-8세,150,180,1.75,0.5,0.6800000000000002,1.0,2,5,0,,0.0,
6-8세,50,50,0.75,0.25,1.0,1.0,5,8,0,,0.0,
6-8세,210,360,2.0,1.0,0.7551020408163265,0.7222222222222223,2,3,2,,0.0,
6-8세,210,300,2.75,1.5,0.4285714285714285,0.44,2,8,3,,1.0,
6-8세,0,420,0.0,1.0,0.0,0.5918367346938775,8,9,2,,2.0,
6-8세,120,120,0.5,0.5,0.5,0.5,6,6,2,,0.0,
6-8세,0,240,0.0,0.5,0.0,1.0,3,3,0,,2.0,
6-8세,0,60,0.0,0.25,0.0,1.0,6,9,0,,2.0,
6-8세,90,120,0.5,0.5,1.0,1.0,3,8,0,,0.0,
6-8세,215,435,2.0,1.0,0.7144402379664684,0.7051129607609988,6,2,2,,1.0,
6-8세,200,440,3.75,1.5,0.4599999999999999,0.4669421487603306,4,4,3,,1.0,
6-8세,130,40,1.5,0.5,0.8579881656804735,0.625,1,7,2,,0.0,
6-8세,240,240,2.5,1.0,0.5,0.5,1,3,3,,1.0,
6-8세,180,120,1.75,0.5,0.5555555555555556,1.0,6,9,0,,0.0,
6-8세,100,250,3.75,1.5,0.4599999999999999,0.5776,2,6,3,,1.0,
6-8세,330,420,1.75,0.75,0.5371900826446281,0.5918367346938775,2,3,2,,1.0,
6-8세,240,300,1.5,1.0,0.625,0.44,2,4,2,,1.0,
6-8세,360,600,3.25,1.25,0.3888888888888889,0.3600000000000001,6,6,3,,1.0,
6-8세,40,300,1.25,1.0,0.625,0.52,5,6,2,,0.0,
6-8세,210,360,2.5,1.0,0.5918367346938775,0.7222222222222223,2,2,3,,1.0,
6-8세,180,180,2.0,1.0,0.5555555555555556,0.5555555555555556,4,4,2,,1.0,
6-8세,60,300,0.5,0.75,1.0,0.52,5,6,2,,0.0,
6-8세,180,160,3.25,1.25,0.3888888888888889,0.3671875,6,7,3,,1.0,
6-8세,150,690,3.25,1.5,0.3600000000000001,0.3497164461247637,8,8,3,,1.0,
6-8세,60,120,0.25,0.5,1.0,1.0,4,9,0,,0.0,
6-8세,130,0,1.0,0.0,0.5029585798816568,0.0,6,6,2,,0.0,
6-8세,30,60,1.25,0.5,1.0,1.0,3,8,0,,0.0,
6-8세,60,150,0.5,0.5,1.0,0.6800000000000002,5,7,0,,0.0,
6-8세,95,95,0.75,0.75,0.5013850415512465,0.5013850415512465,6,7,2,,0.0,
6-8세,130,720,1.5,0.75,0.8579881656804735,0.7222222222222223,3,8,2,,0.0,
6-8세,10,280,0.5,1.5,0.5,0.6096938775510204,2,3,2,,0.0,
6-8세,100,150,2.25,0.5,0.4599999999999999,0.6800000000000002,5,7,2,,0.0,
6-8세,180,240,2.5,1.0,0.5555555555555556,0.625,2,8,2,,1.0,
6-8세,70,30,1.5,0.25,0.7551020408163265,1.0,1,3,0,,0.0,
6-8세,240,360,2.5,1.0,0.625,0.5555555555555556,5,4,3,,1.0,
6-8세,90,90,2.25,1.5,0.3333333333333333,0.3333333333333333,5,6,3,,1.0,
6-8세,60,120,2.5,1.0,0.5,0.5,4,5,2,,1.0,
6-8세,35,0,1.0,0.0,0.7551020408163265,0.0,2,2,2,,0.0,
6-8세,60,60,0.5,0.25,1.0,1.0,6,2,0,,0.0,
6-8세,190,190,3.75,1.5,0.3684210526315788,0.3684210526315788,3,3,3,,1.0,
6-8세,120,240,2.25,1.0,0.5,0.5,5,4,2,,1.0,
6-8세,0,120,0.0,0.25,0.0,1.0,5,8,0,,2.0,
6-8세,30,90,1.25,1.0,1.0,0.5555555555555556,1,7,2,,0.0,
6-8세,130,250,2.25,1.25,0.4319526627218935,0.3472,5,4,3,,1.0,
6-8세,240,240,1.75,1.0,0.53125,0.53125,5,7,2,,1.0,
6-8세,90,140,2.0,1.5,0.3333333333333333,0.2959183673469387,5,6,3,,1.0,
6-8세,90,180,2.25,0.75,0.5555555555555556,0.5555555555555556,5,8,2,,0.0,
6-8세,60,510,0.25,0.5,1.0,1.0,3,2,0,,0.0,
6-8세,90,240,3.75,1.5,0.5061728395061729,0.375,4,5,3,,1.0,
6-8세,110,230,3.0,1.5,0.4049586776859503,0.6370510396975426,4,4,3,,1.0,
6-8세,305,335,0.75,0.75,0.4840096748185971,0.5214969926486969,6,9,2,,1.0,
6-8세,240,600,2.5,1.0,0.625,0.6800000000000002,2,7,3,,1.0,
6-8세,120,120,1.25,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,120,180,2.75,0.75,0.375,0.3333333333333333,4,5,2,,1.0,
6-8세,0,90,0.0,0.25,0.0,1.0,8,7,0,,2.0,
6-8세,60,60,1.25,0.5,1.0,1.0,5,9,0,,0.0,
6-8세,540,540,2.5,1.0,0.5061728395061729,0.5061728395061729,3,6,1,,1.0,
6-8세,120,240,2.5,1.0,0.5,0.625,3,3,2,,1.0,
6-8세,30,30,1.25,0.5,1.0,1.0,5,4,0,,0.0,
6-8세,180,360,1.5,1.5,0.5061728395061729,0.5,3,6,3,,1.0,
6-8세,0,120,0.0,0.25,0.0,1.0,2,3,0,,2.0,
6-8세,265,270,2.25,1.0,0.5044499822000712,0.5061728395061729,7,7,3,,1.0,
6-8세,135,180,2.5,1.0,0.8024691358024691,0.5555555555555556,3,8,2,,0.0,
6-8세,70,60,1.5,0.5,0.7551020408163265,1.0,4,5,0,,0.0,
6-8세,160,540,3.5,1.75,0.296875,0.2839506172839506,3,8,3,,1.0,
6-8세,0,120,0.0,0.5,0.0,1.0,7,7,0,,2.0,
6-8세,0,90,0.0,0.5,0.0,0.5555555555555556,3,2,2,,2.0,
6-8세,180,300,3.75,1.5,0.3333333333333333,0.3600000000000001,5,5,3,,1.0,
6-8세,60,90,2.5,1.0,0.5,0.5555555555555556,1,1,2,,0.0,
6-8세,140,200,2.5,1.0,0.3877551020408163,0.4599999999999999,4,7,3,,1.0,
6-8세,90,180,2.5,0.75,0.5555555555555556,0.5555555555555556,6,6,2,,0.0,
6-8세,240,240,2.5,1.0,0.375,0.375,2,2,3,,1.0,
6-8세,420,780,3.75,1.5,0.4285714285714285,0.3372781065088758,7,6,1,,1.0,
6-8세,510,270,2.25,1.0,0.4740484429065744,0.5061728395061729,5,6,3,,1.0,
